date,timestamp,value
2023/4/6 21:31,1680787889,6598090.2
2023/4/6 21:33,1680788009,6414387.717
2023/4/6 21:35,1680788129,6325525.833
2023/4/6 21:37,1680788249,6670715.517
2023/4/6 21:39,1680788369,6735061.35
2023/4/6 21:41,1680788489,6332867.017
2023/4/6 21:43,1680788609,10827815.38
2023/4/6 21:45,1680788729,9549886.267
2023/4/6 21:47,1680788849,8236130.9
2023/4/6 21:49,1680788969,7179906.45
2023/4/6 21:51,1680789089,6231807.633
2023/4/6 21:53,1680789209,6426184.567
2023/4/6 21:55,1680789329,6403587.067
2023/4/6 21:57,1680789449,6108197.033
2023/4/6 21:59,1680789569,5676243.917
2023/4/6 22:01,1680789689,5903356.35
2023/4/6 22:03,1680789809,6282729.8
2023/4/6 22:05,1680789929,5839313.633
2023/4/6 22:07,1680790049,5948045.183
2023/4/6 22:09,1680790169,6894109.333
2023/4/6 22:11,1680790289,6032274.383
2023/4/6 22:13,1680790409,6267741.933
2023/4/6 22:15,1680790529,6775658
2023/4/6 22:17,1680790649,6093234.917
2023/4/6 22:19,1680790769,6525403.6
2023/4/6 22:21,1680790889,6044638.25
2023/4/6 22:23,1680791009,5292066.133
2023/4/6 22:25,1680791129,5725250.167
2023/4/6 22:27,1680791249,5858074.15
2023/4/6 22:29,1680791369,5744732.533
2023/4/6 22:31,1680791489,5224695.017
2023/4/6 22:33,1680791609,5708216.483
2023/4/6 22:35,1680791729,4732083.967
2023/4/6 22:37,1680791849,6217328.483
2023/4/6 22:39,1680791969,6472516.817
2023/4/6 22:41,1680792089,5520214.4
2023/4/6 22:43,1680792209,10349394.15
2023/4/6 22:45,1680792329,9306733.467
2023/4/6 22:47,1680792449,7469949.85
2023/4/6 22:49,1680792569,7024134.983
2023/4/6 22:51,1680792689,5706899.2
2023/4/6 22:53,1680792809,6013904.733
2023/4/6 22:55,1680792929,4927018.683
2023/4/6 22:57,1680793049,5832525.817
2023/4/6 22:59,1680793169,5781625.617
2023/4/6 23:01,1680793289,5223060.917
2023/4/6 23:03,1680793409,5060536.417
2023/4/6 23:05,1680793529,5279748.317
2023/4/6 23:07,1680793649,4543279.233
2023/4/6 23:09,1680793769,5855598.65
2023/4/6 23:11,1680793889,5315383.883
2023/4/6 23:13,1680794009,4708585.183
2023/4/6 23:15,1680794129,4606614.483
2023/4/6 23:17,1680794249,4763975.133
2023/4/6 23:19,1680794369,5244477.667
2023/4/6 23:21,1680794489,5069664.6
2023/4/6 23:23,1680794609,5093526.183
2023/4/6 23:25,1680794729,4753740.283
2023/4/6 23:27,1680794849,5442592.667
2023/4/6 23:29,1680794969,5102758.383
2023/4/6 23:31,1680795089,5080237.6
2023/4/6 23:33,1680795209,5197713.05
2023/4/6 23:35,1680795329,4858470.217
2023/4/6 23:37,1680795449,5388604.117
2023/4/6 23:39,1680795569,4415238.633
2023/4/6 23:41,1680795689,3647128.033
2023/4/6 23:43,1680795809,8510825.9
2023/4/6 23:45,1680795929,7430178.967
2023/4/6 23:47,1680796049,5714589.971
2023/4/6 23:49,1680796169,4912943.7
2023/4/6 23:51,1680796289,3723218.817
2023/4/6 23:53,1680796409,3920026.25
2023/4/6 23:55,1680796529,3883026.067
2023/4/6 23:57,1680796649,4793947.65
2023/4/6 23:59,1680796769,5090427.9
2023/4/7 0:01,1680796889,4541878.8
2023/4/7 0:03,1680797009,5189678.033
2023/4/7 0:05,1680797129,4520312.2
2023/4/7 0:07,1680797249,4557987.733
2023/4/7 0:09,1680797369,4620993.8
2023/4/7 0:11,1680797489,3667328.5
2023/4/7 0:13,1680797609,3935945.35
2023/4/7 0:15,1680797729,3766263.133
2023/4/7 0:17,1680797849,4566873.171
2023/4/7 0:19,1680797969,4749869.833
2023/4/7 0:21,1680798089,4176039.717
2023/4/7 0:23,1680798209,4192544.983
2023/4/7 0:25,1680798329,3686086.483
2023/4/7 0:27,1680798449,4377020.333
2023/4/7 0:29,1680798569,3902392.233
2023/4/7 0:31,1680798689,3941770.85
2023/4/7 0:33,1680798809,4420051.2
2023/4/7 0:35,1680798929,4083459.283
2023/4/7 0:37,1680799049,3999400.367
2023/4/7 0:39,1680799169,4362791.1
2023/4/7 0:41,1680799289,3971672.183
2023/4/7 0:43,1680799409,7096906.567
2023/4/7 0:45,1680799529,6835518.883
2023/4/7 0:47,1680799649,5129632.283
2023/4/7 0:49,1680799769,4603803.017
2023/4/7 0:51,1680799889,2913480.833
2023/4/7 0:53,1680800009,2849922.967
2023/4/7 0:55,1680800129,2761948.267
2023/4/7 0:57,1680800249,3170290.4
2023/4/7 0:59,1680800369,3381814.583
2023/4/7 1:01,1680800489,3458720.25
2023/4/7 1:03,1680800609,3448802.7
2023/4/7 1:05,1680800729,3221170.683
2023/4/7 1:07,1680800849,3064835.2
2023/4/7 1:09,1680800969,3469022.633
2023/4/7 1:11,1680801089,2877098.717
2023/4/7 1:13,1680801209,3266615.3
2023/4/7 1:15,1680801329,3020871.933
2023/4/7 1:17,1680801449,2996335.217
2023/4/7 1:19,1680801569,3070662.567
2023/4/7 1:21,1680801689,2397228.45
2023/4/7 1:23,1680801809,2694158.05
2023/4/7 1:25,1680801929,2375486.867
2023/4/7 1:27,1680802049,2749724.367
2023/4/7 1:29,1680802169,3171908.983
2023/4/7 1:31,1680802289,2670855.15
2023/4/7 1:33,1680802409,3013820.883
2023/4/7 1:35,1680802529,2509022.233
2023/4/7 1:37,1680802649,2699568.5
2023/4/7 1:39,1680802769,3579338.467
2023/4/7 1:41,1680802889,2917813.833
2023/4/7 1:43,1680803009,3505498.433
2023/4/7 1:45,1680803129,3048955.283
2023/4/7 1:47,1680803249,2893651.117
2023/4/7 1:49,1680803369,3297166.683
2023/4/7 1:51,1680803489,3065667.167
2023/4/7 1:53,1680803609,3380242.433
2023/4/7 1:55,1680803729,3042432.25
2023/4/7 1:57,1680803849,3471110.9
2023/4/7 1:59,1680803969,3487235.8
2023/4/7 2:01,1680804089,2922424.005
2023/4/7 2:03,1680804209,3294482.1
2023/4/7 2:05,1680804329,3291873.85
2023/4/7 2:07,1680804449,3665577.567
2023/4/7 2:09,1680804569,3342493.75
2023/4/7 2:11,1680804689,2933109.904
2023/4/7 2:13,1680804809,2964162.317
2023/4/7 2:15,1680804929,2946909.633
2023/4/7 2:17,1680805049,3227224.883
2023/4/7 2:19,1680805169,3463455.35
2023/4/7 2:21,1680805289,2745629.517
2023/4/7 2:23,1680805409,3367870.833
2023/4/7 2:25,1680805529,3386731.317
2023/4/7 2:27,1680805649,3363197.533
2023/4/7 2:29,1680805769,3543982.833
2023/4/7 2:31,1680805889,3019021.867
2023/4/7 2:33,1680806009,3116036.383
2023/4/7 2:35,1680806129,2386848.35
2023/4/7 2:37,1680806249,2861389.217
2023/4/7 2:39,1680806369,2383717.3
2023/4/7 2:41,1680806489,2043588.95
2023/4/7 2:43,1680806609,7073781.967
2023/4/7 2:45,1680806729,6675099.083
2023/4/7 2:47,1680806849,7389380.65
2023/4/7 2:49,1680806969,3893006.967
2023/4/7 2:51,1680807089,2833718.333
2023/4/7 2:53,1680807209,2817604.1
2023/4/7 2:55,1680807329,2693475.7
2023/4/7 2:57,1680807449,2772580.517
2023/4/7 2:59,1680807569,3150460.167
2023/4/7 3:01,1680807689,2300516.4
2023/4/7 3:03,1680807809,2611973.783
2023/4/7 3:05,1680807929,2468798.3
2023/4/7 3:07,1680808049,2795319.417
2023/4/7 3:09,1680808169,3088334.283
2023/4/7 3:11,1680808289,2631661.1
2023/4/7 3:13,1680808409,2950672.933
2023/4/7 3:15,1680808529,3112947.233
2023/4/7 3:17,1680808649,3155177.317
2023/4/7 3:19,1680808769,3522486.483
2023/4/7 3:21,1680808889,2772402.267
2023/4/7 3:23,1680809009,3081304.05
2023/4/7 3:25,1680809129,2901734.65
2023/4/7 3:27,1680809249,3264628.717
2023/4/7 3:29,1680809369,3189380.6
2023/4/7 3:31,1680809489,2731042.6
2023/4/7 3:33,1680809609,2965335.067
2023/4/7 3:35,1680809729,2889002.817
2023/4/7 3:37,1680809849,2914425.083
2023/4/7 3:39,1680809969,3122548.1
2023/4/7 3:41,1680810089,2738789.783
2023/4/7 3:43,1680810209,7155774.217
2023/4/7 3:45,1680810329,3454626.433
2023/4/7 3:47,1680810449,2913626.267
2023/4/7 3:49,1680810569,3011245.967
2023/4/7 3:51,1680810689,2249160.233
2023/4/7 3:53,1680810809,2522924.7
2023/4/7 3:55,1680810929,2424688.667
2023/4/7 3:57,1680811049,2570631.583
2023/4/7 3:59,1680811169,2265457.217
2023/4/7 4:01,1680811289,1885104.433
2023/4/7 4:03,1680811409,2187725.867
2023/4/7 4:05,1680811529,2369677.483
2023/4/7 4:07,1680811649,2178045.467
2023/4/7 4:09,1680811769,2088659.267
2023/4/7 4:11,1680811889,2086354.45
2023/4/7 4:13,1680812009,2075543.6
2023/4/7 4:15,1680812129,2347961.167
2023/4/7 4:17,1680812249,2088292.25
2023/4/7 4:19,1680812369,2297095
2023/4/7 4:21,1680812489,2717586.667
2023/4/7 4:23,1680812609,2913776.45
2023/4/7 4:25,1680812729,2651633.117
2023/4/7 4:27,1680812849,2790643.717
2023/4/7 4:29,1680812969,3195893.3
2023/4/7 4:31,1680813089,2770550.45
2023/4/7 4:33,1680813209,2960710.7
2023/4/7 4:35,1680813329,2554654.05
2023/4/7 4:37,1680813449,3121847.017
2023/4/7 4:39,1680813569,3488585.767
2023/4/7 4:41,1680813689,2903702.767
2023/4/7 4:43,1680813809,7591319.9
2023/4/7 4:45,1680813929,4005240.433
2023/4/7 4:47,1680814049,2755768.85
2023/4/7 4:49,1680814169,2523540.4
2023/4/7 4:51,1680814289,2939257.267
