date,timestamp,value
2023/4/6 21:14,1680786873,2798977.4
2023/4/6 21:16,1680786993,2587285.25
2023/4/6 21:18,1680787113,2414426.133
2023/4/6 21:20,1680787233,2261991.117
2023/4/6 21:22,1680787353,2747810.883
2023/4/6 21:24,1680787473,2758134.608
2023/4/6 21:26,1680787593,2775924.317
2023/4/6 21:28,1680787713,2396018.917
2023/4/6 21:30,1680787833,2480547.367
2023/4/6 21:32,1680787953,2733192.238
2023/4/6 21:34,1680788073,2477271.05
2023/4/6 21:36,1680788193,2419716.117
2023/4/6 21:38,1680788313,2360828.4
2023/4/6 21:40,1680788433,2682431.45
2023/4/6 21:42,1680788553,2435266.05
2023/4/6 21:44,1680788673,2385408.833
2023/4/6 21:46,1680788793,2729045.933
2023/4/6 21:48,1680788913,2549728.767
2023/4/6 21:50,1680789033,2753450.183
2023/4/6 21:52,1680789153,2700164.35
2023/4/6 21:54,1680789273,2517651.9
2023/4/6 21:56,1680789393,2179334.9
2023/4/6 21:58,1680789513,2410399.717
2023/4/6 22:00,1680789633,2400126.967
2023/4/6 22:02,1680789753,2685807.267
2023/4/6 22:04,1680789873,2648115.95
2023/4/6 22:06,1680789993,2549858.883
2023/4/6 22:08,1680790113,2118805.517
2023/4/6 22:10,1680790233,2554901.35
2023/4/6 22:12,1680790353,2540096.083
2023/4/6 22:14,1680790473,2513994.083
2023/4/6 22:16,1680790593,2608025.4
2023/4/6 22:18,1680790713,2010384.117
2023/4/6 22:20,1680790833,2474532.85
2023/4/6 22:22,1680790953,2462384.317
2023/4/6 22:24,1680791073,2156565.925
2023/4/6 22:26,1680791193,1735793.933
2023/4/6 22:28,1680791313,2293323.8
2023/4/6 22:30,1680791433,2445362.4
2023/4/6 22:32,1680791553,1841902.65
2023/4/6 22:34,1680791673,2424676.667
2023/4/6 22:36,1680791793,2261854.817
2023/4/6 22:38,1680791913,1756020.617
2023/4/6 22:40,1680792033,2522513.083
2023/4/6 22:42,1680792153,1936870.333
2023/4/6 22:44,1680792273,2222761.982
2023/4/6 22:46,1680792393,2494424.783
2023/4/6 22:48,1680792513,1517781.333
2023/4/6 22:50,1680792633,2445353.717
2023/4/6 22:52,1680792753,1595276.85
2023/4/6 22:54,1680792873,2179829.833
2023/4/6 22:56,1680792993,1880642.05
2023/4/6 22:58,1680793113,1902533.9
2023/4/6 23:00,1680793233,1379754.55
2023/4/6 23:02,1680793353,1618996.983
2023/4/6 23:04,1680793473,1523085.2
2023/4/6 23:06,1680793593,1578862.8
2023/4/6 23:08,1680793713,1495399.833
2023/4/6 23:10,1680793833,1870839.383
2023/4/6 23:12,1680793953,2054889.767
2023/4/6 23:14,1680794073,1741957.167
2023/4/6 23:16,1680794193,1717918.133
2023/4/6 23:18,1680794313,1191204.183
2023/4/6 23:20,1680794433,1621489.4
2023/4/6 23:22,1680794553,1641287.883
2023/4/6 23:24,1680794673,1966960.5
2023/4/6 23:26,1680794793,1195193.317
2023/4/6 23:28,1680794913,1402410.267
2023/4/6 23:30,1680795033,1613502.033
2023/4/6 23:32,1680795153,1789876.85
2023/4/6 23:34,1680795273,1869625.2
2023/4/6 23:36,1680795393,1070570.467
2023/4/6 23:38,1680795513,1367457.867
2023/4/6 23:40,1680795633,1858871.633
2023/4/6 23:42,1680795753,1858257.55
2023/4/6 23:44,1680795873,1729048.933
2023/4/6 23:46,1680795993,1154778.417
2023/4/6 23:48,1680796113,1170666.867
2023/4/6 23:50,1680796233,1523550.6
2023/4/6 23:52,1680796353,1638089.35
2023/4/6 23:54,1680796473,1030813.083
2023/4/6 23:56,1680796593,1719450.033
2023/4/6 23:58,1680796713,1784233.05
2023/4/7 0:00,1680796833,1270674.817
2023/4/7 0:02,1680796953,746318.8167
2023/4/7 0:04,1680797073,659549.95
2023/4/7 0:06,1680797193,920650.85
2023/4/7 0:08,1680797313,857864.2667
2023/4/7 0:10,1680797433,1184391.633
2023/4/7 0:12,1680797553,1344496.85
2023/4/7 0:14,1680797673,1540122.6
2023/4/7 0:16,1680797793,1485379.083
2023/4/7 0:18,1680797913,1582990
2023/4/7 0:20,1680798033,1057356.883
2023/4/7 0:22,1680798153,844524.8667
2023/4/7 0:24,1680798273,616069.9167
2023/4/7 0:26,1680798393,675947.9
2023/4/7 0:28,1680798513,930659.4833
2023/4/7 0:30,1680798633,920335.95
2023/4/7 0:32,1680798753,905467.35
2023/4/7 0:34,1680798873,1283357.133
2023/4/7 0:36,1680798993,1488362.645
2023/4/7 0:38,1680799113,1581709.65
2023/4/7 0:40,1680799233,1644439.917
2023/4/7 0:42,1680799353,1161240.05
2023/4/7 0:44,1680799473,865398.9333
2023/4/7 0:46,1680799593,705377.2167
2023/4/7 0:48,1680799713,663514.7333
2023/4/7 0:50,1680799833,832822.25
2023/4/7 0:52,1680799953,907449.4833
2023/4/7 0:54,1680800073,1450634.583
2023/4/7 0:56,1680800193,1416757.883
2023/4/7 0:58,1680800313,1413428.85
2023/4/7 1:00,1680800433,1002853.617
2023/4/7 1:02,1680800553,761689.2833
2023/4/7 1:04,1680800673,498932.5167
2023/4/7 1:06,1680800793,774637.1833
2023/4/7 1:08,1680800913,1318187.1
2023/4/7 1:10,1680801033,856921.8
2023/4/7 1:12,1680801153,751089.1
2023/4/7 1:14,1680801273,738886.9409
2023/4/7 1:16,1680801393,707175.85
2023/4/7 1:18,1680801513,1182614.833
2023/4/7 1:20,1680801633,501434.8833
2023/4/7 1:22,1680801753,733507.3667
2023/4/7 1:24,1680801873,1000353.108
2023/4/7 1:26,1680801993,591955.8167
2023/4/7 1:28,1680802113,712718
2023/4/7 1:30,1680802233,1239246.233
2023/4/7 1:32,1680802353,643647.4833
2023/4/7 1:34,1680802473,1181100.417
2023/4/7 1:36,1680802593,709947.8833
2023/4/7 1:38,1680802713,696947.2667
2023/4/7 1:40,1680802833,1082059.8
2023/4/7 1:42,1680802953,671962.3
2023/4/7 1:44,1680803073,394880.0333
2023/4/7 1:46,1680803193,665509.2
2023/4/7 1:48,1680803313,685552.7667
2023/4/7 1:50,1680803433,1287204.167
2023/4/7 1:52,1680803553,661929.7667
2023/4/7 1:54,1680803673,388493.95
2023/4/7 1:56,1680803793,665480.7167
2023/4/7 1:58,1680803913,653915.9167
2023/4/7 2:00,1680804033,1288026.967
2023/4/7 2:02,1680804153,657535.4667
2023/4/7 2:04,1680804273,970328.9667
2023/4/7 2:06,1680804393,646844.9833
2023/4/7 2:08,1680804513,649141.9833
2023/4/7 2:10,1680804633,1180419.55
2023/4/7 2:12,1680804753,640737.45
2023/4/7 2:14,1680804873,986127.6833
2023/4/7 2:16,1680804993,622673.4
